title,link,guid,pubDate,description,source
"버스서 쓰러진 승객, 출근하던 의료진 3명이 구했다 - JTBC",https://news.jtbc.joins.com/html/775/NB12052775.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiNGh0dHBzOi8vbmV3cy5qdGJjLmpvaW5zLmNvbS9odG1sLzc3NS9OQjEyMDUyNzc1Lmh0bWzSAQA')])","Mon, 28 Mar 2022 09:14:00 GMT","<a href=""https://news.jtbc.joins.com/html/775/NB12052775.html"" target=""_blank"">버스서 쓰러진 승객, 출근하던 의료진 3명이 구했다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2ptNE1TRkJSRmxaSjF5UTJ4QkJpZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong>","OrderedDict([('@url', 'https://news.jtbc.joins.com'), ('#text', 'JTBC')])"
이번엔 우크라軍이 러軍 포로 무릎 꿇려 총격… 전쟁범죄 조사 착수 - 조선일보 - The Chosunilbo,https://www.chosun.com/international/international_general/2022/03/29/NR7KEHRIKJED7PJLLBMIITZUDA/,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiYWh0dHBzOi8vd3d3LmNob3N1bi5jb20vaW50ZXJuYXRpb25hbC9pbnRlcm5hdGlvbmFsX2dlbmVyYWwvMjAyMi8wMy8yOS9OUjdLRUhSSUtKRUQ3UEpMTEJNSUlUWlVEQS_SAXBodHRwczovL3d3dy5jaG9zdW4uY29tL2ludGVybmF0aW9uYWwvaW50ZXJuYXRpb25hbF9nZW5lcmFsLzIwMjIvMDMvMjkvTlI3S0VIUklLSkVEN1BKTExCTUlJVFpVREEvP291dHB1dFR5cGU9YW1w')])","Mon, 28 Mar 2022 22:20:00 GMT","<a href=""https://www.chosun.com/international/international_general/2022/03/29/NR7KEHRIKJED7PJLLBMIITZUDA/"" target=""_blank"">이번엔 우크라軍이 러軍 포로 무릎 꿇려 총격… 전쟁범죄 조사 착수 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2paNnVtSUJSSGtmLVo1ZnpjTnlTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
'부인 모욕'에 폭행‥생애 첫 오스카상 취소되나? - MBC뉴스,https://imnews.imbc.com/replay/2022/nwdesk/article/6354489_35744.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1359232344')])","Tue, 29 Mar 2022 11:29:43 GMT","<ol><li><a href=""https://imnews.imbc.com/replay/2022/nwdesk/article/6354489_35744.html"" target=""_blank"">'부인 모욕'에 폭행‥생애 첫 오스카상 취소되나?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><a href=""https://news.nate.com/view/20220329n06279"" target=""_blank"">""선 넘은 것 후회해"" 윌 스미스, 크리스 록 폭행 하루만에 공개 사과[종합] | 영화 : 네이트 연예</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://www.chosun.com/international/international_general/2022/03/29/F2DBMIUTCZHJZNQDG7M2GZTQMQ/"" target=""_blank"">“적당한 농담” “폭력 안돼”…윌스미스 폭행에 美네티즌 투표 결과는 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.youtube.com/watch?v=9PZUIkoVAVQ"" target=""_blank"">“오스카 최악 순간” 뭇매…윌 스미스, 상도 빼앗길 판 | 뉴스A</a>&nbsp;&nbsp;<font color=""#6f6f6f"">채널A 뉴스</font></li><li><a href=""https://news.nate.com/view/20220329n34795"" target=""_blank"">""처음 아니었네""…윌 스미스, 10년 전에도 리포터 뺨 때렸다[영상]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pZLXBDSUJSRWRiTmVHdzdWLWJTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://imnews.imbc.com'), ('#text', 'MBC뉴스')])"
김부겸 “확진자 수로 방역실패? 국민 모욕하는 말 용납 못해” - 조선일보 - The Chosunilbo,https://www.chosun.com/politics/politics_general/2022/03/29/SVSUSPUXY5GM7OINWXANLCAQTY/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1353086610')])","Tue, 29 Mar 2022 05:56:00 GMT","<ol><li><a href=""https://www.chosun.com/politics/politics_general/2022/03/29/SVSUSPUXY5GM7OINWXANLCAQTY/"" target=""_blank"">김부겸 “확진자 수로 방역실패? 국민 모욕하는 말 용납 못해” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.donga.com/news/Politics/article/all/20220329/112588595/2"" target=""_blank"">김부겸 “확진자 수로 K방역 실패? 국민 모욕, 용납 못해”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://www.youtube.com/watch?v=O4DtwRBl9qs"" target=""_blank"">김총리, 'K방역 실패' 비판에 ""국민 모욕"" / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002821802"" target=""_blank"">의료계가 본 K방역의 이면 ""오미크론 피해 최소화 실패""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">오마이뉴스</font></li><li><a href=""https://news.jtbc.joins.com/html/023/NB12053023.html?log=jtbc|news|index_main_news"" target=""_blank"">김총리, 확진자 수로 '방역 실패' 비판에 ""국민에 대한 모욕""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lTN1ptRkJSR2MxY3VGR05nTC15Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"[Pick] ""손님, 오늘 구속될 것 같으면…"" 법원 앞 살벌한 주차장 안내문 - SBS 뉴스",https://news.sbs.co.kr/news/endPage.do?news_id=N1006693254,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1354287616')])","Tue, 29 Mar 2022 02:41:00 GMT","<ol><li><a href=""https://news.sbs.co.kr/news/endPage.do?news_id=N1006693254"" target=""_blank"">[Pick] ""손님, 오늘 구속될 것 같으면…"" 법원 앞 살벌한 주차장 안내문</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SBS 뉴스</font></li><li><a href=""https://www.edaily.co.kr/news/read?newsId=04126246632267912&mediaCodeNo=257"" target=""_blank"">""손님, 오늘 구속될 것 같으면 주차장서 꼭 '이것' 좀…""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이데일리</font></li><li><a href=""https://www.hankyung.com/society/article/2022032860757"" target=""_blank"">""손님, 오늘 구속될 것 같으면…"" 살벌한(?) 주차장 안내문</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lBbE9PRkJSSDF0Z2lsdnB4UXhTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://news.sbs.co.kr'), ('#text', 'SBS 뉴스')])"
안치 냉장고 아닌 상온에... 시신 13구 보관한 장례식장 적발 - 조선일보 - The Chosunilbo,https://www.chosun.com/national/incident/2022/03/30/5KS4WQLFENA25NJCLPJYCFXLUU/,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiT2h0dHBzOi8vd3d3LmNob3N1bi5jb20vbmF0aW9uYWwvaW5jaWRlbnQvMjAyMi8wMy8zMC81S1M0V1FMRkVOQTI1TkpDTFBKWUNGWExVVS_SAV5odHRwczovL3d3dy5jaG9zdW4uY29tL25hdGlvbmFsL2luY2lkZW50LzIwMjIvMDMvMzAvNUtTNFdRTEZFTkEyNU5KQ0xQSllDRlhMVVUvP291dHB1dFR5cGU9YW1w')])","Tue, 29 Mar 2022 15:17:00 GMT","<a href=""https://www.chosun.com/national/incident/2022/03/30/5KS4WQLFENA25NJCLPJYCFXLUU/"" target=""_blank"">안치 냉장고 아닌 상온에... 시신 13구 보관한 장례식장 적발 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lmcXBTSkJSSENTXzNveUVNVk5DZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"[스포츠 영상] 허구연 KBO 신임 총재 공식 취임‥""위기 극복할 것"" (2022.03.29/뉴스데스크/MBC) - MBCNEWS",https://www.youtube.com/watch?v=xTh6lYG7R7I,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1288740691')])","Tue, 29 Mar 2022 12:17:39 GMT","<ol><li><a href=""https://www.youtube.com/watch?v=xTh6lYG7R7I"" target=""_blank"">[스포츠 영상] 허구연 KBO 신임 총재 공식 취임‥""위기 극복할 것"" (2022.03.29/뉴스데스크/MBC)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBCNEWS</font></li><li><a href=""https://news.nate.com/view/20220329n27752"" target=""_blank"">허구연 총재 폭탄 발언 ""한화 대전에서 떠나는 것 보여줄 수 있다"" | 야구 : 네이트 스포츠</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://www.youtube.com/watch?v=0Mz3vt1oLwk"" target=""_blank"">'총재 등판' 허구연…첫 상대는 '복귀 논란' 강정호 / JTBC 뉴스룸</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC News</font></li><li><a href=""https://www.chosun.com/sports/sports_photo/2022/03/29/CHEU4SAFPPCAR4NG4H72ATR6HU/"" target=""_blank"">해설위원 출신 총재가 본 2022 시즌 판도 ""SSG, KIA 주목하라"" - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://news.nate.com/view/20220329n27931"" target=""_blank"">강정호 복귀 불가능 시사…허구연 총재 강력 의지 ""술 먹으면 핸들 잡지마"" | 야구 : 네이트 스포츠</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pUdnNMbUJCRjMtLUpMZnZubkZ5Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.youtube.com'), ('#text', 'MBCNEWS')])"
다시 인수위 업무보고 준비나선 법무부…'힘겨루기' 이어질까 - 한겨레,https://www.hani.co.kr/arti/society/society_general/1036588.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1344420698')])","Mon, 28 Mar 2022 09:46:08 GMT","<ol><li><a href=""https://www.hani.co.kr/arti/society/society_general/1036588.html"" target=""_blank"">다시 인수위 업무보고 준비나선 법무부…'힘겨루기' 이어질까</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.chosun.com/politics/politics_general/2022/03/29/KG2VSK5Z5ZFS5EZSIPINETS6BE/"" target=""_blank"">“전례 없다” 간담회 거부한 선관위…국힘 “소쿠리 투표는 전례 있나” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://imnews.imbc.com/replay/2022/nwdesk/article/6354469_35744.html"" target=""_blank"">'장관 수사지휘권·검찰 독자 예산 편성권' 두고 인수위·법무부 이견 여전</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><a href=""https://www.youtube.com/watch?v=lpb4NWkAoI4"" target=""_blank"">인수위, 법무부 업무보고…부처별 보고 마무리 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.edaily.co.kr/news/read?newsId=01197206632268240&mediaCodeNo=257"" target=""_blank"">법무부, 오늘 인수위 업무보고…'檢개혁' 충돌 예고</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이데일리</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2phOW9pQkJSRzNUUHZOUkNiNTd5Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hani.co.kr'), ('#text', '한겨레')])"
"유승민 ""이번 주에 경기지사 출마든 정계은퇴든 결정"" - MBC뉴스",https://imnews.imbc.com/news/2022/politics/article/6354452_35666.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMi9wb2xpdGljcy9hcnRpY2xlLzYzNTQ0NTJfMzU2NjYuaHRtbNIBRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMi9wb2xpdGljcy9hcnRpY2xlLzYzNTQ0NTJfMzU2NjcuaHRtbA')])","Tue, 29 Mar 2022 08:29:21 GMT","<a href=""https://imnews.imbc.com/news/2022/politics/article/6354452_35666.html"" target=""_blank"">유승민 ""이번 주에 경기지사 출마든 정계은퇴든 결정""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lwdU9HRUJSRnFPV0pNajYxR2pTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong>","OrderedDict([('@url', 'https://imnews.imbc.com'), ('#text', 'MBC뉴스')])"
"""남편 확진, 부인 아니면 부부관계 문제""…외신도 놀란 전문가 발언 - 매일경제",https://www.mk.co.kr/news/society/view/2022/03/282003/,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiEAAcqN6J28-hEJTaj6328qwqGQgEKhAIACoHCAow2t-aCDDArqABMJ345AU')])","Tue, 29 Mar 2022 02:08:00 GMT","<a href=""https://www.mk.co.kr/news/society/view/2022/03/282003/"" target=""_blank"">""남편 확진, 부인 아니면 부부관계 문제""…외신도 놀란 전문가 발언</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lYOHRLQUJSRzhhRFN1Tmx3SlNTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong>","OrderedDict([('@url', 'https://www.mk.co.kr'), ('#text', '매일경제')])"
"G7, 루블화 결제 거부...러, 루블화 방어 필사적 - YTN",https://www.ytn.co.kr/_ln/0104_202203290554372964,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1352929366')])","Mon, 28 Mar 2022 20:54:00 GMT","<ol><li><a href=""https://www.ytn.co.kr/_ln/0104_202203290554372964"" target=""_blank"">G7, 루블화 결제 거부...러, 루블화 방어 필사적</a>&nbsp;&nbsp;<font color=""#6f6f6f"">YTN</font></li><li><a href=""https://www.donga.com/news/Inter/article/all/20220329/112590774/1"" target=""_blank"">“가스 대금 루블화로 결제” 푸틴 요구에…G7, 만장일치로 거부</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://www.hankyung.com/international/article/202203299850Y"" target=""_blank"">러 의회 인사 ""가스 대금용 루블화 러 외환시장서 매입 가능""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://m.yna.co.kr/amp/view/AKR20220329049200009"" target=""_blank"">[우크라 침공] 가스 루블화 결제 놓고 러시아와 서방 충돌</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://www.youtube.com/watch?v=GNrV_4wRAj0"" target=""_blank"">G7, 가스 루블화 결제 거부…러 ""공짜 공급 안 해"" / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pXb0pDRkJSRmU4N2MxMHZUcWF5Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.ytn.co.kr'), ('#text', 'YTN')])"
"[Q&A] '스텔스 오미크론', 오미크론 감염자도 또 걸릴까요? - 한겨레",https://www.hani.co.kr/arti/society/health/1036525.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1267474371')])","Mon, 28 Mar 2022 06:50:08 GMT","<ol><li><a href=""https://www.hani.co.kr/arti/society/health/1036525.html"" target=""_blank"">[Q&A] '스텔스 오미크론', 오미크론 감염자도 또 걸릴까요?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://m.khan.co.kr/national/health-welfare/article/202203291650011"" target=""_blank"">정점 지나니 또 새 변이 가능성…‘델타크론’은 얼마나 독한가</a>&nbsp;&nbsp;<font color=""#6f6f6f"">경향신문</font></li><li><a href=""https://news.jtbc.joins.com/html/825/NB12052825.html"" target=""_blank"">전파력 강한 '스텔스 오미크론'…""다음 달도 수십만 확진""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><a href=""http://m.segye.com/view/20220329507684"" target=""_blank"">국내 우세종된 '스텔스 오미크론'… 기존 확진자 재감염 가능성은?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">세계일보</font></li><li><a href=""https://www.nocutnews.co.kr/news/5730474"" target=""_blank"">오미크론 확산세는 꺾였지만…안심하긴 이른 4가지 이유</a>&nbsp;&nbsp;<font color=""#6f6f6f"">노컷뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pEdjdEY0JCRS1QMlNWOEk2bDVDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hani.co.kr'), ('#text', '한겨레')])"
"엔화 가치, 6년여 만에 최저치 추락…한국 수출기업 '비상' - 한국경제",https://www.hankyung.com/economy/article/2022032994241,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1333160158')])","Tue, 29 Mar 2022 08:20:35 GMT","<ol><li><a href=""https://www.hankyung.com/economy/article/2022032994241"" target=""_blank"">엔화 가치, 6년여 만에 최저치 추락…한국 수출기업 '비상'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://www.youtube.com/watch?v=r4Qc794-17U"" target=""_blank"">빠르게 떨어지는 엔화 가치…미·일 금리 격차가 원인 / JTBC 아침&</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC News</font></li><li><a href=""https://news.nate.com/view/20220329n02293"" target=""_blank"">""100엔=1000원도 깨졌다""…안전자산 옛말, 日엔화의 추락</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://www.mk.co.kr/news/world/view/2022/03/284223/"" target=""_blank"">구로다 라인 무너진 엔화…미국도 `엔저` 눈감았다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><a href=""https://www.hankyung.com/economy/article/202203286581i"" target=""_blank"">'100엔=1000원' 깨졌다…'안전자산' 일본 엔화에 무슨 일이 [김익환의 외환·금융 워치]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2plMGRuN0JCRkM5WFF4Y05XTG1DZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hankyung.com'), ('#text', '한국경제')])"
국제유가 상승에 경제 '먹구름'...유류세 30%로 인하? - YTN,https://www.ytn.co.kr/_ln/0102_202203290448575866,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1352151174')])","Mon, 28 Mar 2022 19:48:00 GMT","<ol><li><a href=""https://www.ytn.co.kr/_ln/0102_202203290448575866"" target=""_blank"">국제유가 상승에 경제 '먹구름'...유류세 30%로 인하?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">YTN</font></li><li><a href=""https://www.hani.co.kr/arti/politics/politics_general/1036693.html"" target=""_blank"">인수위 “경유가 급등, 화물차 운전자 등 생계 위협…추가 지원 필요”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.youtube.com/watch?v=FOf6mx_YUqo"" target=""_blank"">휘발유 이어 경윳값도 고공행진…유류세 인하율 30% 확대 검토 / KBS 2022.03.28.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KBS News</font></li><li><a href=""https://biz.chosun.com/policy/politics/2022/03/29/SGRLYZMOSFBADJU52GIOQVJNPA/"" target=""_blank"">인수위 “고유가 추가 지원안 마련해야”…화물차·소상공인 보조금 검토될 듯 - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선비즈</font></li><li><a href=""https://www.youtube.com/watch?v=gfA3cbzc3gs"" target=""_blank"">국제유가 상승에 경제 '먹구름'...유류세 30%로 인하? / YTN</a>&nbsp;&nbsp;<font color=""#6f6f6f"">YTN news</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lHNGVDRUJSR2g5RFpVLTNFaVB5Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.ytn.co.kr'), ('#text', 'YTN')])"
"EPL, 손흥민의 득점왕 레이스 조명… “치명적인 피니셔” - 조선일보 - The Chosunilbo",https://www.chosun.com/sports/world-baseball/2022/03/29/MZPUOGNVQ5BQNL5BNONBO47YJU/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1345214155')])","Tue, 29 Mar 2022 08:29:00 GMT","<ol><li><a href=""https://www.chosun.com/sports/world-baseball/2022/03/29/MZPUOGNVQ5BQNL5BNONBO47YJU/"" target=""_blank"">EPL, 손흥민의 득점왕 레이스 조명… “치명적인 피니셔” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://m.news1.kr/articles/?4630929"" target=""_blank"">""손흥민, EPL서 가장 치명적인 피니셔…경기 후반부에 매우 강해""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스1</font></li><li><a href=""https://www.yna.co.kr/view/AKR20220329089400007"" target=""_blank"">EPL 득점왕 레이스서 조명받은 손흥민…""가장 치명적인 피니셔""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://www.chosun.com/sports/sports_photo/2022/03/29/32XI74LYXJCRAVGXEIHRD7VCSQ/"" target=""_blank"">손흥민-케인 2골씩, 토트넘 3월의 골 후보 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://news.nate.com/view/20220329n36564"" target=""_blank"">[오피셜] 비난 잠재운 'SON 웨스트햄 멀티골', 토트넘 3월의 골 후보 | 해외축구 : 네이트 스포츠</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pMcmJtQkJSSEdqTm1hYWdwZThDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"윤창호법 위헌에도 '대만 유학생 사망' 음주운전자, 징역 8년 유지 - 한겨레",https://www.hani.co.kr/arti/society/society_general/1036695.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1360798722')])","Tue, 29 Mar 2022 06:54:10 GMT","<ol><li><a href=""https://www.hani.co.kr/arti/society/society_general/1036695.html"" target=""_blank"">윤창호법 위헌에도 '대만 유학생 사망' 음주운전자, 징역 8년 유지</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.youtube.com/watch?v=NoVI2GFfCYE"" target=""_blank"">윤창호법 위헌에도…대만 유학생 사망 가해자 중형 유지 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://news.jtbc.joins.com/html/905/NB12052905.html"" target=""_blank"">'윤창호법' 위헌에도 감형 없어...""음주운전 강력하게 처벌해야""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lDeVBDSUJSRnd1LXhtRGo1VVdDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hani.co.kr'), ('#text', '한겨레')])"
